Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Intersession 2021,,['Homewood Campus'],03,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],04,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],05,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],08,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],10,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],11,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],13,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],14,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],15,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],19,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],22,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],23,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],24,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],25,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],26,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],27,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],28,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],32,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],34,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],36,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],37,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],39,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],40,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],43,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],44,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Homewood Campus'],45,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Intersession 2021,,['Online'],12,Cosmetology 101: Chemistry behind beauty products,"The desire for healthier and youthful skin had led to an explosion in cosmetic products  and a lucrative billion dollar industry. With the increased focus on quality products that are safe, it is of interest to learn of the role of chemicals in these cosmetics. This course aims to explore the chemical composition of beauty products ranging from skin care to hair and nail offerings and the chemistry behind beauty regimens. Students will also get to test reactivity of beauty products in a lab setting. A basic background in chemistry is desirable but not required.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Separating Fact from Fiction in Popular Health Topics,"What does CBD do? Is the keto diet effective? Are GMOs harmful? Many controversial health claims have entered the public consciousness over the years. This course aims to examine the biochemistry behind some of these claims and any data supporting or refuting them. No scientific experience is required to take this course, but it is recommended that students have taken at least one semester of introductory chemistry or biology.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Ancient Genetics,"Ancient Philosophy is almost inevitably associated with geometry, cosmogony, and ethics.  But from the 5th century on, we also have a vibrant discourse about concepts of “Generation”, a collective term describing topics like procreation, heredity, and embryology.  We will touch upon various issue like “What is science”, “Empiricism vs. Imagination”, “Origin of Seed and Embryo”, “Preformation vs. Epigenesis”, and “Contribution of Man and Woman to life” and trace them from antiquity to the modern era.","['AS Classics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Classics and the Force of English Poetry,"Our aim is to chart the trajectory of Classical poetry through English-language poetry, observing how English poets are shaped by (and indeed reshape) Greco-Roman poetry. We will read touchstone ancient poems (in Latin/Greek or plain translation) by Homer, Sappho, Virgil, Catullus, and Horace alongside selections from Pope, Milton, Campion, Wordsworth, Tennyson, Ernest Dowson, Frost, Christopher Logue, and Anne Carson. We will supplement poetry with linguistic/translation theory by Saussure, Ezra Pound, T.S. Eliot, and C.H. Sisson.","['AS Classics', 'AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Disease and Greco-Roman Cultural Imagination,"This class explores ancient medicine, particularly, experiences with disease as sites of culture, identity, and imagination in the ancient Mediterranean. Contrary to the solid marbled bodies we associate with antiquity, the reality is that just like all bodies, especially those in a pre-modern world, Romans and Greeks were vulnerable to disease. The art of antiquity exhibits symptoms of this. This class approaches disease both as a scientific phenomenon and as one which provokes questions about how much culture mediates the disease in
question, particularly as sites to enter into more specific cultural discourses. It moves through several artistic encounters with disease, from the rotting of corpses at Troy and the beginnings of epic poetry in Homer, the Athenain plague and the beginnings of historiography in Thucydides, and a Roman plague and the beginnings of illness narratives in the rhetorician Aelius Aristides. Each of these ‘cases’ served to pose questions about value and politics. Just as we are familiar with art today reflecting on anxieties over COVID-19 through
particular genres, Zoom horror movies for instance, art and literature served a similar function in antiquity, both engaging with real experiences of disease and doing so through specific kinds of genres and discourses. This class introduces students to the ancient Mediterranean as a place which resonates with the present concerns of our own cultural moment.","['AS Classics', 'AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,"The Epistle as an ""Image of the Soul"":  Letter-Writing in the Greco-Roman World","When did people start to write letters to each other? Which was their purpose? Also, how did a letter look like at those times? Which was the physical support of an epistle in ancient Greece, and Rome (and Egypt, too)? Epistolography in Greco-Roman antiquity was both a refined art that has remained testified in numerous literary collections, and an enormously widespread practice, that crossed the boundaries of social status, educational levels, ages, genders, and also literary genres. Interesting to any and all people, it was practiced by the aristocrats as well as the slaves, by the soldiers as well as women... and even by children! In this course we will read (in English translation) a surprisingly wide and multifaceted amount of letters and epistles, and through them we will (respectfully) enter into the personal worlds of both the most and the least renowned letter-writers of Egypt, Greece, Italy... and beyond.","['AS Classics', 'AS Modern Languages and Literatures', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,History of Libraries & Libraries of History: Books and Their Places from Antiquity to Modern Times,"In a historical era when books as vehicles for the transmission of knowledge are by some put into discussion, even to the point of questioning the usefulness of their very existence in the paper format that we all know, it seems even more important than ever to dig into the long and fantastic story of how the books were born (and where, when, and why) and how (and where, and why) they managed to cross the eras.  A tasty survey of this process’s stages, and the parallel virtual visit to the most celebrated and most extraordinary libraries that history has encountered, will lead the students into a world much more vivacious and sparkling than one would imagine, a world – we may say – of human magic. A world that has probably something to tell us still nowadays.","['AS Classics', 'AS History', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Stems for STEM:  The Greek and Latin Roots of English,"Did you know that over 60 percent of all English words have Greek or Latin origins? In this course, we focus on how English scientific terms derive from classical languages. You will learn to recognize, translate and use some of the most important Greek and Latin roots found in the vocabulary of the sciences and technology. In addition to expanding and consolidating your vocabulary and your knowledge of scientific terminology, you will also learn skills that will help you tackle some of the most common standardized tests, such as the GRE and the GMAT. No prior knowledge of Greek or Latin is required.","['AS Classics', 'AS History', 'AS Medicine, Science and the Humanities', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,"Puzzles, Paradoxes, and Reasoning Fallacies: Insights from Philosophy, Language, and Psychology","Puzzles and paradoxes have played a pivotal role in the development of philosophy, mathematics, and logic due to their ability to cast new light on familiar concepts and to reveal inconsistencies in seemingly rigorous formal systems. Many of these puzzles date back to ancient times, but they are far from being a matter of history: the questions we will explore in this class are actively debated by researchers today. These questions include: Can something be true and false at the same time? Why can we understand a sentence without a determinate meaning? Is someone tall if their height is 5’7’’? Are humans rational agents?

We will see that the answers vary not only depending on how we approach these fundamental questions, but who approaches them. While most of the puzzles and paradoxes presented in this course are rooted in philosophical tradition, they have inspired scientific inquiry across many disciplines — including linguistics, psychology, and cognitive science. The goal of this course is both to see how one question can be re-interpreted through the lens of different scientific fields, and how these fields can be brought together to reach a deeper understanding of the original question.","['AS Cognitive Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,2.00,
Intersession 2021,,['Homewood Campus'],01,Cognitive Science Internship,"For internships in cognitive science-related fields. Graded S/U only. Student cannot recieve credit for paid internships. A Cognitive Science faculty sponsor is required and must be named in the Independent Academic Work form. Please read the relevant independent academic work FAQ. KSAS primary majors, visit https://advising.jhu.edu/research-internships-and-independent-study/.  WSE primary majors, visit https://engineering.jhu.edu/advising/advising-questions/.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Homewood Campus'],01,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],02,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],03,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],05,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],06,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],07,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],08,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],09,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],10,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],11,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],12,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],13,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],14,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],15,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],16,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],17,Research-Intersession,Research current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2021,,['Homewood Campus'],01,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],02,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],03,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],05,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],06,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],07,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],08,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],09,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],10,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],11,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],01,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],02,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],03,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],05,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],06,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],07,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],08,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],09,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],10,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Homewood Campus'],11,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Intersession 2021,,['Online'],12,Science Fiction and Entropy,"This course will examine speculative narratives about entropy and the ultimate fate of the universe in relation to individual mortality and contemporary ideologies of endless economic growth. For this exploration, we will read science fiction texts from various mediums—including literature, music, and film and television—alongside critical theory and criticism. For students interested in the contemporary humanities, this course will serve as an introduction to some of its concerns, questions, and methodologies.","['AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Contemporary Woman Writers in Japan,"English-language audiences have become interested in women writers whose depictions of femininity, sexuality, and marginalization challenge male literary representations of Japanese womanhood. We will explore some of the most well-received translations from a diverse group of women writers—Mieko Kawakami, Yu Miri, Yoko Ogawa, Natsuki Kizu, and Kabi Nagata—in relation to their genre, sociohistorical context, and marketing in the United States.","['AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Reading Paradise Lost,"In this course we will read the entirety of John Milton's Paradise Lost. As one of the masterpieces of the English language, Paradise Lost remains a hugely influential text that is beautiful in its own right. In order to appreciate the totality of Milton's vision--in all of its splendor and horror--this class will also consider the relationship between poetics and politics in Milton's context and our own.","['AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Science and Utopian Fiction,"Faster-than-light travel, cloning, nanotechnology, and the colonization of outer space: this course introduces students to science and utopian fiction as a literature of ideas. Readings will include short fiction by Rebecca Roanhorse and Octavia E. Butler, and Ursula K. Le Guin’s utopian novel The Dispossessed. Along the way, we will consider the history of the genre and the wider social significance of technology, literary form, and human imagination.","['AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Black Apocalypses,"An introduction to Black science fiction through the lens of apocalyptic narratives. Apocalyptic
narratives deal with themes including environmental degradation and migration. How do Black
subjects respond to these conditions? How are they represented? These questions will be be
answered through an analysis of works including Octavia Butler’s Parable of Sower, West African
post-apocalyptic stories, The Walking Dead , and Watchmen.","['AS English', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],21,Breaking into Show Business: Cultivating Professional Relationships in Los Angeles and New York City,"In this weeklong online course, students will have the opportunity to virtually meet and network with JHU alums working in the entertainment industry in LA and New York, as well as other screenwriters, directors, producers, and talent agents. Along with gaining expert career advice and insight into the range of career opportunities in film and television, students will make invaluable connections that lead to jobs and internships. The highlight of the week will be a networking event open to all FMS alums, featuring a panel with distinguished industry personnel and breakout rooms with participants. Permission of Linda DeLibero is required. Film and Media Studies seniors and juniors will be given preference for the eight available slots, followed by senior minors. Students are expected to attend all sessions. The course runs from January 11-15.","['AS Film and Media Studies', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2021,,['Online'],12,Podcasts and Ethnography,"How can anthropology help us listen more critically and carefully? This class will take up podcasts as both primary materials for anthropological analysis and as ethnographic “texts” in and of themselves. Students will choose one podcast series to follow for the duration of the course and will learn to apply anthropological methods, debates, and questions to each session’s listening. By the conclusion of the class, students will have a publishable podcast review article.","['AS Anthropology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
