Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Summer 2019,,['Homewood Campus'],25,Introduction to Biological Molecules,"This course presents an overview to biochemistry and molecular biology, especially focusing on biotechnology and medicine. Students will have classroom and laboratory experience and group presentations. Prerequisite: High school level Chemistry and Biology (both with a grade of A).","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],11,Biochemistry,"The molecules responsible for the life processes of animals, plants and microbes will be examined.  The structures, biosynthesis, degradation and interconversion of the major cellular constituents including carbohydrates, lipids, proteins and nucleic acids will illustrate the similarity of the biomolecules and metabolic processes involved in diverse forms of life.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,4.00,
Summer 2019,,['Homewood Campus'],11,Developmental Genetics Lab,This class will explore the development of animals from a single fertilized egg into a fully formed organism. We will emphasize experimental methods to understand the molecular mechanisms controlling development.,"['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],21,Model Organisms in Medical Research,"This course is an analysis of model organisms, such as nematodes, fruit flies, and mice. Students will be going into details about the characteristics (e.g. genders, genetics tools, life span, cost, housing, organ systems, & development, etc.) and advantages of each model organism and what fields of research they are used for (e.g. how a fly versus a mouse are both used in cardiac research but for different reasons) and how to choose which model organism to use to address a biological question.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],71,Mini-Term: Model Organisms in Medical Research,"This course is an analysis of model organisms, such as nematodes, fruit flies, and mice. Students will be going into details about the characteristics (e.g. genders, genetics tools, life span, cost, housing, organ systems, & development, etc.) and advantages of each model organism and what fields of research they are used for (e.g. how a fly versus a mouse are both used in cardiac research but for different reasons) and how to choose which model organism to use to address a biological question.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],73,Mini-Term: Model Organisms in Medical Research,"This course is an analysis of model organisms, such as nematodes, fruit flies, and mice. Students will be going into details about the characteristics (e.g. genders, genetics tools, life span, cost, housing, organ systems, & development, etc.) and advantages of each model organism and what fields of research they are used for (e.g. how a fly versus a mouse are both used in cardiac research but for different reasons) and how to choose which model organism to use to address a biological question.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],75,Mini-Term: Model Organisms in Medical Research,"This course is an analysis of model organisms, such as nematodes, fruit flies, and mice. Students will be going into details about the characteristics (e.g. genders, genetics tools, life span, cost, housing, organ systems, & development, etc.) and advantages of each model organism and what fields of research they are used for (e.g. how a fly versus a mouse are both used in cardiac research but for different reasons) and how to choose which model organism to use to address a biological question.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],21,Anatomy & Physiology,"Lectures will cover descriptive and functional anatomy; and should leave students with a better understanding of anatomical terminology and the relationship of structure to biological function within the human body. Additionally, students will gain perspective on human disease as they study the anatomical and functional basis of clinical symptoms.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],01,Internship - Biology,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],01,Mentored Research Program in Cellular and Molecular Biology,BA/MS Candidates Only,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],11,Summer Research Experience,(DO NOT DISPLAY),['AS Biology'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],01,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],02,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],03,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],04,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],06,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],08,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,2.00,
Summer 2019,,['No Location'],09,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],10,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],11,Internship-Summer,,['AS Biology'],Krieger School of Arts and Sciences,1.00,
Summer 2019,,['No Location'],01,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],02,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],03,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],04,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],05,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],06,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],07,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],08,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],09,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],10,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],11,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],12,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],13,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],14,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],15,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],16,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],17,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],18,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],19,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],20,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],21,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],22,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],23,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],24,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],25,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],26,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],27,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],28,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],29,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],30,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],31,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],32,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],33,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],34,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],35,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],36,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],37,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],38,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],39,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],40,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],41,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],42,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],43,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],44,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],45,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],46,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],47,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],48,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],49,Research,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],04,Independent Study,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],05,Independent Study,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],06,Independent Study,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],07,Independent Study,,['AS Biology'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],11,Introductory Chemistry I,"The fundamental principles of chemistry, including atomic and molecular structure, bonding, elementary thermodynamics, equilibrium and acids and bases, are introduced in this course. Can be taken with Introductory Chemistry Laboratory – I unless lab has been previously completed. Note: Students taking this course and the laboratory 030.105 may not take any other course in the summer sessions and should devote full time to these subjects. High school physics and calculus are strongly recommended as prerequisites. First and second terms must be taken in sequence. Students not enrolled in college (unless they are rising freshmen) may not take this course.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],21,Introductory Chemistry II,"The fundamental principles of chemistry, including atomic and molecular structure, bonding, elementary thermodynamics, equilibrium, acids and bases, electrochemistry, kinetics, and transition metal chemistry are introduced in this course. Note: Students taking this course and the laboratory 030.105-106 may not take any other course in the summer sessions and should devote full time to these subjects. High school physics and calculus are strongly recommended as prerequisites. First and second terms must be taken in sequence.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],11,Introductory Chemistry Laboratory I,Laboratory work includes quantitative analysis and the measurement of physical properties. Open only to those who are registered for or have successfully completed Introductory Chemistry 030.101.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],21,Introductory Chemistry Laboratory II,Laboratory work includes some quantitative analysis and the measurement of physical properties. Open only to those who are concurrently registered for or have completed Introductory Chemistry II (AS.030.102). Permission required for pre-college students.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],11,Introductory Organic Chemistry I,"This course provides an introduction to the fundamental chemistry of carbon compounds. Topics include interrelationships of structure, physical properties, synthesis, and reactions and their mechanisms as well as a brief overview of bio-organic chemistry. Note: Students taking this course and the laboratory 030.105-106 may not take any other course in the summer sessions and should devote full time to these subjects. First and second terms must be taken in sequence. Prerequisite: Introductory Chemistry or the equivalent.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,4.00,
Summer 2019,,['Homewood Campus'],21,Introductory Organic Chemistry II,Continuation of AS.030.205 Organic Chemistry I with special emphasis on organic synthesis and related synthetic methods.  Students may not simultaneously enroll for AS.030.212 and AS.030.206.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,4.00,
Summer 2019,,['Homewood Campus'],11,Problem Solving Methodology in Organic Chemistry I,"This course will focus on the skills and strategies often utilized for solving problems in organic chemistry.  In a seminar-style format, we will focus on a variety of strategies and techniques that students are otherwise expected to discover independently.  This optional course is designed to help students succeed in Organic Chemistry I.  The course is graded on a pass/fail basis, and is designed to be fun (believe it or not).  Students work together in groups to solve challenging problems, focusing on the strategies necessary to solve each problem.  This course is not required in order to succeed in Organic Chemistry I, but students in the past have found it to be helpful in guiding their study efforts for Organic Chemistry I.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],21,Problem Solving Methodology in Organic Chemistry II,"This course will focus on the skills and strategies often utilized for solving problems in organic chemistry.  In a seminar-style format, we will focus on a variety of strategies and techniques that students are otherwise expected to discover independently.  This optional course is designed to help students succeed in Organic Chemistry II.  The course is graded on a pass/fail basis, and is designed to be fun (believe it or not).  Students work together in groups to solve challenging problems, focusing on the strategies necessary to solve each problem.  This course is not required in order to succeed in Organic Chemistry II, but students in the past have found it to be helpful in guiding their study efforts for Organic Chemistry II.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2019,,['Homewood Campus'],11,Introductory Organic Chemistry Laboratory,Laboratory work includes fundamental laboratory techniques and preparation of representative organic compounds. Open only to those who are registered for or have completed Introductory Organic Chemistry. Note: This one-semester course is offered each term. Introductory Organic Chemistry I/II requires one semester of the laboratory.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],12,Introductory Organic Chemistry Laboratory,Laboratory work includes fundamental laboratory techniques and preparation of representative organic compounds. Open only to those who are registered for or have completed Introductory Organic Chemistry. Note: This one-semester course is offered each term. Introductory Organic Chemistry I/II requires one semester of the laboratory.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],21,Introductory Organic Chemistry Laboratory,Laboratory work includes fundamental laboratory techniques and preparation of representative organic compounds. Open only to those who are registered for or have completed Introductory Organic Chemistry. Note: This one-semester course is offered each term. Introductory Organic Chemistry I/II requires one semester of the laboratory.,"['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],03,Independent Research in Physical Chemistry II,Research under the direction of the physical chemistry faculty. Recommended Course Background: AS.030.501-AS.030.502 and permission of instructor.,['AS Chemistry'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],01,Research-Inorganic Chemistry I,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],02,Research-Inorganic Chemistry I,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],01,Research-Organic Chemistry I,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],02,Research-Organic Chemistry I,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],01,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],02,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],03,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],04,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],05,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],06,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],07,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],08,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],09,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],10,Research-Summer,,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],01,Independent Study,,['AS Classics'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['No Location'],02,Independent Study,,['AS Classics'],Krieger School of Arts and Sciences,3.00,
Summer 2019,,['Homewood Campus'],01,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],02,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],03,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],04,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],05,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],06,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],07,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],08,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],09,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],10,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],11,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],12,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],13,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],14,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],15,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],16,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],17,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],18,Research-Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U only.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00 - 3.00,
Summer 2019,,['Homewood Campus'],01,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],02,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],03,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],04,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],05,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],06,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],07,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],08,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],09,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],10,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],11,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],01,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],02,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],03,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],04,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],05,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],06,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],07,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],08,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
Summer 2019,,['Homewood Campus'],09,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,0.00,
