Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Summer 2022,,['Homewood Campus'],71,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],72,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],73,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],74,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],75,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],76,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],77,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],78,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],79,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],80,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],81,Introduction to Laboratory Research,"In this program, you will be introduced to a variety of biochemical and molecular biological laboratory techniques. These will include DNA analysis by restriction enzyme mapping, amplification of DNA segments by PCR, lipid analysis by chromatography. Additionally, you will visit a variety of biological laboratories to observe actual research projects.
Recommended Course Background in Chemistry and Biology is strongly recommended.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],15,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],16,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],17,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],41,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],42,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],43,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],44,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],45,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],46,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],51,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],52,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],53,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],54,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],55,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],56,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],61,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],62,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],63,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],64,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],65,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],66,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Online'],67,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],70,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],71,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],72,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],73,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],74,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],75,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],76,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],77,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],78,"Anatomy, Physiology & Disease: Core Systems","An understanding of physiology is an invaluable part of any budding physician’s or scientist’s repertoire. This course introduces classical physiology in the human body, and how it functions in both health and disease. This, the first of a two-part course (Anatomy, Physiology & Disease: Guts, Hormones and Reproduction is optional but should be a consideration), will cover core topics including the nervous, muscular, and cardiopulmonary systems, and physiology and disease. Additionally, students will be working outside the classroom to consolidate and reinforce their new understanding of the subject. Ultimately, knowledge of basic physiology should impact future research and serve as a foundation for all future scientific and biomedical endeavors.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2022,,['Homewood Campus'],79,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
