Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Summer 2021,,['Online'],49,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],51,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],52,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],53,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],54,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],55,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],56,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],57,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],58,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],59,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],61,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],62,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],63,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],64,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],65,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],66,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],67,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],68,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],69,"Anatomy, Physiology & Disease","Course description: An understanding of physiology is an invaluable part of any budding physician, scientist, or healthcare provider’s repertoire. In this course students will discover classical anatomy and physiology of the human body. This course will cover the topics that include: nervous, muscular, cardiopulmonary, renal, digestive, & immune systems and learn how it effects health and disease. In addition to classroom study, students will be challenged to synthesize their newfound knowledge by participating in interactive activities. Students who wish to pursue biomedical and scientific studies in the future will utilize the knowledge of the basic physiological processes learned in this course and will influence student’s future exploration of the field.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],41,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],42,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],43,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],44,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],45,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],46,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],47,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],48,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],49,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],51,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],52,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],53,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],54,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],55,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],56,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],57,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],58,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],59,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],61,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],62,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],63,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],64,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],65,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],66,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],67,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],68,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Summer 2021,,['Online'],69,Medical School Intensive,"Learn the basic knowledge and techniques related to surgery, internal medicine, pediatrics, emergency medicine, and biomedical science by participating in interactive lectures and labs. You and your fellow high-school students will explore new aspects of this critical field at one of the nation’s leading institutions as you are taught and guided by experts in the field of medicine. Additional course supplies are required, estimated cost is no more than $50, plus shipping.","['AS Biology', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
