Semester,Academic Year,Location,Course Number (Section),Course Name,Course Description,Department,School,Credits,Status
Intersession 2025,,['Homewood Campus'],02,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],03,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],04,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],05,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],08,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],09,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],10,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],11,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],14,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],15,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],23,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],24,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],28,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],30,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],32,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],34,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],36,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],37,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],39,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],40,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],43,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],44,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],46,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],47,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],48,Research - Intersession,"Planning and conducting original laboratory investigations on biological problems, collection and analysis of data, reporting of results. Juniors and Seniors Only. Recommended Course Background: Permission of full-time faculty member in Biology dept.",['AS Biology'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],12,Review to Preview – Introductory Chemistry - II,"This course is designed to prepare students with the Introductory Chemistry prerequisite concepts and skills needed for AS.030.102. This intersession course is for students who have previously earned 3-credit hours of Introductory Chemistry - I, and plan to enroll in Introductory Chemistry - II in the Spring. Topics include stoichiometry, balancing equations, limiting reactants, solutions, structure of the atom, gas laws, thermodynamics, chemical equilibrium and acids and bases. The course will also help students review basic algebra and establish relationships between thermodynamic properties and reactions at equilibrium.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Online'],12,Review to Preview – Organic Chemistry II,"This intersession course is intended to prepare students for Organic Chemistry II (AS.030.206) for Spring 2025. The students should have already completed Organic Chemistry I (AS.030.205) by the end of December 2024 and planning to continue on to Organic Chemistry II in 2025. Review topics will include arrow pushing mechanisms, reactions of alcohols, radical reactions, synthesis strategies and other topics needed for Organic II. There will also be a preview of Organic II material such as electrophilic aromatic substitution, retrosynthesis strategies and introduction to carbonyl chemistry.","['AS Chemistry', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Homewood Campus'],01,Independent Research in Biochemistry II,Research under the direction of members of the biochemistry faculty. Recommended Course Background: AS.030.507-AS.030.508 and permission of instructor.,['AS Chemistry'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],21,Seminar: Literature of Chemistry,Seminars are presented by advanced graduate students on topics from current chemical journals. Most first-year graduate students are expected to attend for credit. Undergraduates may take the course on a satisfactory/unsatisfactory basis.,['AS Chemistry'],Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Homewood Campus'],01,CBI Rotations,Open to AS Chemical Biology Interface Graduate Students only,['AS Chemistry'],Krieger School of Arts and Sciences,3.00,
Intersession 2025,,['Homewood Campus'],11,Ancient Genetics,"Ancient Philosophy is often associated with geometry, cosmogony, & ethics. But from the 5th century on, we also have a vibrant discourse about concepts of “Generation”, a collective term describing topics like procreation, heredity, embryology.
We will touch upon various issue like “What is Science?”, “Empiricism vs. Imagination”, “Origin of Seed and Embryo”, “Preformation vs. Epigenesis”, “Contribution of Man and Woman to Life” & trace them from antiquity to the modern era.","['AS Classics', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Homewood Campus'],12,How to build a grammar: a crash course on linguistic fieldwork,"This course introduces students to field methods in linguistics with a heavy hands-on component. The goal of this course is to become acquainted with the practical and technical skills involved in conducting linguistic fieldwork, with a focus on morphology and syntax. We will also discuss the ethical issues involved in fieldwork and the publicization of fieldwork results. Throughout the course, we will be working with a language consultant who speaks Tamil.

How do linguists build a grammar for a language they don't know? This course introduces students to linguistic fieldwork. Students will be working with a language consultant to gain firsthand experience. Students without a background in linguistics are welcomed.","['AS Cognitive Science', 'AS Summer and Intersession Programs']",Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Homewood Campus'],01,Cognitive Science Internship,"For internships in cognitive science-related fields. Graded S/U only. Student cannot recieve credit for paid internships. A Cognitive Science faculty sponsor is required and must be named in the Independent Academic Work form. Please read the relevant independent academic work FAQ. KSAS primary majors, visit https://advising.jhu.edu/research-internships-and-independent-study/.  WSE primary majors, visit https://engineering.jhu.edu/advising/advising-questions/.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00,
Intersession 2025,,['Homewood Campus'],01,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],02,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],03,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],04,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],05,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],06,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],07,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],08,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],09,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],10,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],11,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],12,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],13,Readings in Cognitive Science,Assigned readings on current topics in cognitive science. Instructor approval required. Letter-graded.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],01,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],02,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],03,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],04,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],05,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],06,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],07,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],08,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],09,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],10,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],11,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],12,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],13,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],14,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],15,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],16,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],17,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],18,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],19,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],20,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],21,Research in Cognitive Science,Research current topics in cognitive science. Instructor approval required. Graded S/U.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 3.00,
Intersession 2025,,['Homewood Campus'],01,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],02,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],03,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],04,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],05,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],06,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],07,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],08,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],09,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],10,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],11,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],12,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],13,Directed Readings in Cognitive Science,Directed readings on current topics in cognitive science. Instructor approval required.,['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 10.00,
Intersession 2025,,['Homewood Campus'],01,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],02,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],03,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],04,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],05,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],06,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],07,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],08,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],09,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],10,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
Intersession 2025,,['Homewood Campus'],11,Research in Cognitive Science,"Current topics in any area of cognitive science, including language and vision, with discussion of recent developments in theory, experimental study, and computational modeling.",['AS Cognitive Science'],Krieger School of Arts and Sciences,1.00 - 20.00,
